image,xmin,ymin,xmax,ymax,name,class
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1469.JPG,2147,503,2185,549,1.31,Warning_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1469.JPG,2153,544,2190,619,5.38,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1470.JPG,1716,500,1809,664,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1470.JPG,1703,404,1789,503,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1471.JPG,191,586,223,637,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1472.JPG,2035,401,2086,473,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1473.JPG,2159,371,2222,465,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1473.JPG,1653,530,1691,574,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1473.JPG,1652,573,1699,633,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1474.JPG,2027,465,2082,564,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1474.JPG,2019,389,2065,465,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1475.JPG,292,599,315,720,7.22.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1476.JPG,1962,363,2017,443,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1477.JPG,2002,344,2072,468,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1478.JPG,531,665,557,714,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1479.JPG,415,566,445,606,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1480.JPG,1699,415,1802,541,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1481.JPG,323,537,358,589,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1482.JPG,1490,454,1539,507,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1482.JPG,185,521,217,572,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1483.JPG,160,512,187,587,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1484.JPG,1893,467,1936,528,5.17.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1485.JPG,1721,355,1794,458,5.41,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1486.JPG,1775,396,1861,499,3.28,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1487.JPG,1651,418,1727,492,5.17.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1487.JPG,189,520,225,571,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1488.JPG,1660,513,1732,591,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1488.JPG,1631,344,1721,447,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1489.JPG,1754,378,1825,466,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1490.JPG,1641,390,1717,457,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1491.JPG,2047,360,2104,424,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1492.JPG,315,529,346,593,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1492.JPG,1291,583,1328,623,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1493.JPG,1606,409,1692,503,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1494.JPG,1468,395,1545,471,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1495.JPG,1724,286,1815,382,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1496.JPG,1603,318,1699,410,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1497.JPG,1867,479,1934,609,7.2.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1497.JPG,1827,348,1929,479,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1498.JPG,214,564,249,612,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1499.JPG,1550,408,1636,499,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1499.JPG,1376,528,1435,585,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1500.JPG,1665,337,1757,452,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1501.JPG,1455,571,1514,631,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1501.JPG,270,571,300,616,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1501.JPG,226,745,253,788,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1502.JPG,1906,381,2006,503,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1503.JPG,231,569,266,616,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1504.JPG,2004,300,2086,407,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1505.JPG,1620,195,1773,319,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1506.JPG,236,554,271,604,4.11.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1507.JPG,1821,319,1893,409,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1508.JPG,1957,250,2042,343,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1508.JPG,1993,346,2048,455,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1509.JPG,1864,212,1977,325,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1509.JPG,1958,354,2030,452,3.4,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1509.JPG,1969,446,2045,489,7.3.1,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1510.JPG,2163,293,2226,415,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1510.JPG,1383,637,1413,732,7.22.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1511.JPG,1680,537,1744,725,7.22.2,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1511.JPG,1935,395,1989,479,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1511.JPG,2121,503,2156,550,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1512.JPG,1813,460,1879,538,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1513.JPG,302,644,337,692,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1514.JPG,1830,449,1899,492,7.5.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1514.JPG,1821,367,1889,444,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1515.JPG,1887,432,1962,480,7.5.4,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1515.JPG,1877,338,1946,430,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1515.JPG,1914,482,1958,581,7.2.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1515.JPG,590,607,618,641,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1516.JPG,1606,543,1672,614,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1516.JPG,222,519,253,579,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1517.JPG,1994,403,2107,521,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1518.JPG,192,562,224,614,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1519.JPG,1833,281,1950,400,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1519.JPG,1822,236,1912,279,5.33,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1520.JPG,1626,193,1727,299,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1521.JPG,2159,474,2194,531,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1521.JPG,2107,649,2139,703,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1522.JPG,1369,428,1451,508,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1522.JPG,1285,539,1333,607,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1522.JPG,187,675,220,727,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1523.JPG,1583,214,1728,394,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1524.JPG,1090,132,1206,228,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1525.JPG,2095,362,2174,459,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1526.JPG,373,589,404,653,5.43,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1527.JPG,331,584,367,626,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1528.JPG,198,558,228,602,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1528.JPG,1457,442,1503,487,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1528.JPG,1077,382,1121,427,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1529.JPG,1716,242,1788,318,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1529.JPG,1047,125,1128,198,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1530.JPG,1843,362,1914,452,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1530.JPG,157,511,188,567,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1531.JPG,1788,375,1879,485,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1531.JPG,1811,488,1883,565,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1532.JPG,1900,474,1942,534,5.15,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1533.JPG,1747,467,1819,557,5.17.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1534.JPG,1571,249,1674,400,5.12,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1535.JPG,1800,369,1906,497,5.17.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1536.JPG,454,619,488,657,5.11.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1537.JPG,1179,506,1215,538,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1537.JPG,1529,563,1573,608,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1538.JPG,1944,410,2013,498,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1538.JPG,1230,379,1287,427,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1538.JPG,1553,558,1592,604,3.5,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1538.JPG,1547,515,1589,558,3.4,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1538.JPG,1555,604,1596,627,7.3.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1539.JPG,1819,553,1877,588,7.3.3,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1539.JPG,1806,411,1858,479,3.4,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1539.JPG,1813,481,1869,548,3.5,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1539.JPG,1300,146,1400,223,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1540.JPG,2092,388,2147,470,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1540.JPG,2121,588,2164,663,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1541.JPG,2006,419,2064,492,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1541.JPG,1540,494,1595,576,5.41,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1542.JPG,1889,323,1984,457,5.41,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1542.JPG,313,556,347,607,5.16.1,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1542.JPG,316,688,350,734,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1543.JPG,725,260,809,343,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1544.JPG,1865,135,2013,340,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1545.JPG,1476,423,1568,521,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1546.JPG,1524,386,1610,478,4.1.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1547.JPG,1571,389,1696,510,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1548.JPG,1543,312,1681,458,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1548.JPG,1574,456,1676,554,7.13,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1548.JPG,1344,499,1397,552,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1549.JPG,1668,232,1786,349,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1550.JPG,2060,369,2168,510,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1551.JPG,169,610,206,662,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1551.JPG,6,644,36,693,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1552.JPG,1793,453,1868,543,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1553.JPG,2082,304,2213,467,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1554.JPG,1750,571,1781,624,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1555.JPG,1863,318,1976,437,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1556.JPG,2040,431,2105,542,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1556.JPG,2163,521,2205,594,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1557.JPG,1804,358,1888,451,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1558.JPG,1523,419,1637,525,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1559.JPG,201,610,228,652,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1560.JPG,1209,123,1308,196,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1561.JPG,1777,433,1871,534,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1561.JPG,1763,332,1850,429,3.27,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1561.JPG,293,734,336,807,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1562.JPG,1616,274,1748,406,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1562.JPG,351,711,387,757,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1563.JPG,43,696,77,765,4.2.1,Prescriptive_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1564.JPG,2137,353,2188,491,3.1,Forbidding_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1565.JPG,1798,342,1915,461,5.16.2,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1566.JPG,584,575,619,647,2.1,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1566.JPG,590,650,615,696,7.13,Additional_info_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1567.JPG,2090,479,2134,543,2.4,Priority_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1567.JPG,2046,445,2092,499,5.5,Informational_sign
/root/workspace/work/Digital-Tashkent/Signs/data/content/5 Otabek 06.21/Screen 1567.JPG,2055,498,2098,554,5.16.2,Informational_sign
